Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,,,,
Y,0.767628781,1.00364968,0.542234973,0.901928996,0.339292497,0.767770285,0.160675591,0.679761132,0.000912584,0.654067888,0.545105871,0.477744773,0.511187016,0.325127198,0.515565398,0.464134243,0.518841196,0.603708697,0.693032279,0.459595434,0.650837467,0.325639353,0.633001144,0.525754939,0.623853616,0.689880665,0.833165086,0.462067546,0.804457456,0.338134084,0.759924448,0.523930408,0.728628052,0.668659891,0.964693718,0.483010392,0.997808582,0.274127735,1.003427031,0.135292588,0.998824996,0.002635285,-0.000236332,0.001737952,-0.00113374,-0.000764608
Y,0.768839441,1.001525449,0.544434095,0.903034891,0.342105827,0.768425019,0.161992969,0.678020781,0.001575894,0.650457969,0.547673505,0.479749061,0.510138232,0.326655566,0.519273662,0.467122754,0.52610775,0.608450449,0.696210302,0.461856192,0.652614093,0.32515738,0.63952891,0.527866751,0.632134177,0.693612885,0.836231463,0.463687168,0.806898175,0.337130526,0.766215392,0.525373574,0.735690493,0.67077469,0.966991193,0.483525297,0.998983402,0.273850593,1.00491911,0.135709715,0.998986292,0.002014899,-0.001314819,0.000174642,-0.001174331,-0.001837075
Y,0.768254521,1.000620926,0.547318237,0.903481808,0.345299191,0.770028921,0.166370238,0.679997402,0.004848249,0.654854591,0.545962863,0.479979043,0.50911231,0.324559238,0.517343964,0.465028862,0.523577526,0.607710749,0.693792016,0.461122073,0.651598574,0.322095536,0.638062949,0.524331344,0.630000066,0.692703331,0.834021828,0.462663331,0.806519017,0.336895277,0.76620075,0.524688815,0.735725942,0.671383051,0.966037904,0.482683968,0.996703254,0.273452329,1.00448697,0.136982713,1.00029851,0.0053542,-0.001080215,-0.001144052,-0.000912845,-0.000434816
Y,0.768540045,1.003470837,0.545515118,0.903979633,0.341723009,0.768444757,0.162183511,0.678610849,0.00128748,0.652603281,0.545737064,0.476343086,0.509210567,0.323487877,0.51619705,0.463399012,0.520684329,0.60483708,0.692875525,0.457524194,0.650012199,0.320457248,0.635576845,0.524538678,0.627018437,0.691872086,0.832529665,0.459105028,0.802920486,0.33516417,0.761964894,0.52547586,0.73138316,0.672130079,0.964043858,0.479738773,0.995931259,0.271151785,1.002379832,0.134901732,0.996365326,0.002394481,-0.001643658,-7.50E-05,-0.001744092,0.001251101
Y,0.768878359,1.001834047,0.545653449,0.903086868,0.342373241,0.768920856,0.164361742,0.680058274,0.003049369,0.654329379,0.544384581,0.478026269,0.507639991,0.323911656,0.515686883,0.466511679,0.521947032,0.609213971,0.691920695,0.459165015,0.649812987,0.321342663,0.636791961,0.525295347,0.629377962,0.692497243,0.83202547,0.460817532,0.803623315,0.339176004,0.762332878,0.530435783,0.731323435,0.676548067,0.96428141,0.481312573,0.995110907,0.272411821,1.003273781,0.136820751,0.999334817,0.004674053,1.20E-05,0.000113189,-0.001287222,0.00110364
Y,0.769691119,1.0033888,0.544054099,0.904512479,0.339033872,0.770143035,0.160534893,0.68221969,0.000902399,0.656304986,0.540894484,0.479673807,0.508998193,0.323124954,0.515849932,0.462515968,0.519296714,0.605377197,0.690342317,0.461207959,0.649884258,0.325059701,0.634771279,0.525852851,0.625255836,0.692487759,0.83188482,0.462723274,0.805005533,0.338289403,0.762217604,0.525139097,0.73033448,0.67110264,0.964562121,0.482662865,0.996458799,0.273743935,1.00273659,0.135801136,0.997959892,0.003736949,-0.000180721,0.000459552,-0.001319349,-0.000837237
Y,0.768714982,1.005330502,0.54570855,0.904770129,0.342630637,0.76632839,0.164662294,0.675022083,0.004425357,0.651360001,0.543665375,0.477368076,0.508993052,0.324527409,0.516970779,0.468191858,0.522145088,0.610583153,0.691854804,0.459543191,0.651358903,0.322702677,0.637598057,0.526802758,0.628594986,0.693001636,0.83198058,0.461565192,0.805144763,0.337617537,0.763270176,0.528186877,0.73090035,0.674395345,0.964085666,0.482557908,0.995946865,0.273758951,1.003077074,0.137623655,0.997668488,0.005195122,5.41E-05,0.000701249,0.000451922,0.002166748
Y,0.768781013,1.005406691,0.546400622,0.905007231,0.342232796,0.768561569,0.162641496,0.678839415,0.001270314,0.653906943,0.541530396,0.479076628,0.507727144,0.322996603,0.514133318,0.464445104,0.518355626,0.607063146,0.690525888,0.460898305,0.649832169,0.325966614,0.634614431,0.529305205,0.625464386,0.695227228,0.831549049,0.462746272,0.805223184,0.338774512,0.761478869,0.526905977,0.728418805,0.672145886,0.963649885,0.483164808,0.996664444,0.274304047,1.003589766,0.137038173,0.998670936,0.004185466,0.000331163,0.001347184,-0.000358522,-0.00081104
Y,0.771805855,1.002947001,0.547862406,0.904024525,0.343109208,0.770849597,0.163596332,0.681139614,0.002565568,0.654445005,0.543255724,0.482017238,0.508649255,0.326293814,0.515524811,0.466246679,0.520543946,0.607694389,0.692578466,0.46314152,0.651550719,0.3264013,0.63622861,0.528399636,0.627923026,0.694465026,0.833906222,0.464183265,0.806474676,0.336684543,0.76211575,0.522875333,0.72946136,0.668148673,0.966206313,0.483900692,0.999478219,0.275766884,1.004567839,0.137266106,0.998082079,0.004075846,0.000650942,-0.000166595,0.000383914,0.000873774
Y,0.770909111,1.004010985,0.546471881,0.904744932,0.342086986,0.769201745,0.162256154,0.677850713,0.000914404,0.651251623,0.541592748,0.480018446,0.505785521,0.322596778,0.514209224,0.46671159,0.521030368,0.609245369,0.690982296,0.460531304,0.649674159,0.321677833,0.635600056,0.526142666,0.628639686,0.692306031,0.832504853,0.461361874,0.805963081,0.332070181,0.761919786,0.520560016,0.729458068,0.666436503,0.964925582,0.481440454,0.998636081,0.273496697,1.003994085,0.135289023,0.997459141,0.001286019,0.001036763,-0.000505924,0.000403523,0.000309616
Y,0.771480252,1.002859664,0.5480228,0.901786678,0.343489714,0.766702926,0.164470403,0.676154553,0.004750762,0.648227491,0.540017908,0.477612838,0.506503481,0.322488885,0.514568868,0.46884238,0.521038441,0.610279816,0.689334985,0.458501916,0.647176222,0.324867565,0.633178017,0.527338444,0.627024602,0.68917932,0.830446609,0.459891172,0.802840917,0.333771748,0.758997908,0.519922862,0.727348058,0.663879184,0.962182941,0.479714109,0.996244912,0.273036735,1.000161913,0.135713245,0.992204801,0.0028064,0.000473797,0.001122892,7.74E-05,0.003296286
Y,0.772393129,1.000782182,0.548549419,0.899566461,0.342544478,0.764729136,0.162221986,0.677107068,0.002147752,0.650943487,0.541692695,0.476941604,0.50596786,0.324185661,0.512835678,0.465288626,0.518901046,0.605552015,0.691989821,0.457530037,0.649337224,0.322796089,0.632869604,0.524319907,0.62532351,0.688233444,0.833909599,0.459207925,0.806552381,0.334901378,0.759790226,0.520650447,0.726051564,0.66467537,0.966779981,0.479444367,1.000999373,0.272501914,1.004842875,0.135104132,0.996591646,0.002033292,-0.001026094,0.001267016,-0.001316488,0.00127548
Y,0.773758952,1.003911129,0.550943854,0.902785349,0.344666936,0.765461779,0.1632325,0.675629136,0.001185334,0.652651328,0.542487355,0.478835491,0.502840717,0.324560281,0.512056047,0.467140625,0.520647724,0.607698414,0.694034322,0.459723225,0.648024182,0.322424077,0.634466748,0.525043935,0.628543013,0.689157665,0.836717694,0.460813812,0.80665964,0.334425357,0.761393268,0.520636379,0.728408853,0.664672999,0.970849883,0.480890448,1.00322023,0.272932727,1.004645362,0.135595959,0.99282117,0.002435495,-0.001264155,0.000933111,-0.000702024,0.000434965
Y,0.775774158,1.004257107,0.550933371,0.903237247,0.344718622,0.765834872,0.161927087,0.674872144,0.001580764,0.646252855,0.547381421,0.479716126,0.504819909,0.325327539,0.515135356,0.460743014,0.523163737,0.601068878,0.697375512,0.459974114,0.649699776,0.32000103,0.637206642,0.520997508,0.631105462,0.688585345,0.839411677,0.459549809,0.808905387,0.329960251,0.765350497,0.516907199,0.733103266,0.66382637,0.97244905,0.478790188,1.002778034,0.270730241,1.003951637,0.1334524,0.992754917,0.000322008,-0.00208956,0.001301467,-0.001819551,-0.00085941
Y,0.777263428,1.004510205,0.553991327,0.902790407,0.3476468,0.766222559,0.165132513,0.675031957,0.004891991,0.647398032,0.54930777,0.483010924,0.508326497,0.328302926,0.517026717,0.465829612,0.523979536,0.605171783,0.698798978,0.463977455,0.652380309,0.3248712,0.637906534,0.525431122,0.631188214,0.690399602,0.84018715,0.463489264,0.81028612,0.332000364,0.765610593,0.517936981,0.732971695,0.663790982,0.972896208,0.48187268,1.00250523,0.274565407,1.002541634,0.13777745,0.990817927,0.005089765,-0.002276003,0.000464141,-0.002634227,-0.001756907
Y,0.775743212,1.004758371,0.550715193,0.903108439,0.345527104,0.765920333,0.164309716,0.676169411,0.0031915,0.65172774,0.545367027,0.483226528,0.506030881,0.328259379,0.512771412,0.46426909,0.517454147,0.603252132,0.693991914,0.463742646,0.648547581,0.325424516,0.632026828,0.526702696,0.623825424,0.692128545,0.835896122,0.463636425,0.806412794,0.334789466,0.76101595,0.520383629,0.727935908,0.66599887,0.969932323,0.482372331,1.000851612,0.274077057,1.002162622,0.136157336,0.99103227,0.002679393,-0.001308322,0.000319481,-0.003289521,-0.001676619
Y,0.777476447,1.002153292,0.552883615,0.902248728,0.345296548,0.766656048,0.162217354,0.676679077,0.001983915,0.649150848,0.546652035,0.484024944,0.506051978,0.329066596,0.515599231,0.460650779,0.520375583,0.599834044,0.69616851,0.464140677,0.647226139,0.328563166,0.636304427,0.527190313,0.630868289,0.691912295,0.838589843,0.462979605,0.807117034,0.334366327,0.764942442,0.519881814,0.732231023,0.664812434,0.971701953,0.481247079,1.000016738,0.274067596,0.999811406,0.137883847,0.987151866,0.00531992,-0.001041174,0.001303375,-0.002416372,-4.71E-05
Y,0.778178079,1.001582659,0.554193263,0.901486313,0.347724525,0.766789353,0.165007922,0.678341771,0.004744316,0.652570871,0.549650854,0.483076483,0.508978007,0.326790747,0.515253573,0.461049436,0.519500538,0.600131386,0.698139113,0.463689752,0.650303782,0.327746203,0.63612537,0.526945161,0.630020103,0.690606914,0.839590034,0.463222713,0.808781098,0.335658818,0.763296478,0.522680822,0.730025311,0.667580552,0.972341499,0.481835475,1.00225398,0.27537282,1.002476828,0.138477587,0.990814949,0.005466744,-0.000934362,0.000982702,-0.002190411,-0.000650376
Y,0.776033842,1.002915303,0.548866663,0.902839408,0.341973525,0.766471989,0.16058643,0.676145385,0.000906333,0.647289756,0.548884465,0.484084756,0.502646226,0.326606545,0.510398082,0.463037349,0.516856658,0.603385304,0.697516613,0.464793321,0.645262694,0.325518882,0.631743015,0.527867338,0.627026485,0.693349933,0.838822976,0.464776803,0.805218232,0.334636931,0.760457161,0.522980679,0.727905469,0.668220351,0.971161867,0.483574988,1.000075903,0.27546734,1.000873859,0.137067963,0.990008623,0.001593311,-0.000320077,-0.000360906,-0.00119102,0.000156462
Y,0.768225098,1.000282669,0.544965539,0.897234503,0.340639985,0.760196273,0.161762179,0.670905177,0.003310805,0.642060026,0.542103342,0.477256123,0.501098868,0.320031627,0.506055627,0.448844973,0.509543825,0.585287555,0.688819533,0.457546059,0.643542402,0.317914867,0.622225678,0.51752677,0.611547265,0.682929579,0.829235996,0.459058905,0.801653583,0.335023467,0.751700807,0.521588389,0.715628834,0.667184893,0.962345651,0.479908291,0.997369854,0.271248086,1.000057357,0.134221061,0.990467208,0.001884286,0.000644028,-0.002104282,0.000561655,-0.005977064
Y,0.771529837,1.001882299,0.549180178,0.899964078,0.343431925,0.763306363,0.163231132,0.671846771,0.003028004,0.642307027,0.543592433,0.478618765,0.502575196,0.318014288,0.507852653,0.445117696,0.51002939,0.581265434,0.691230656,0.458366378,0.646607153,0.316080236,0.625802502,0.515256866,0.613722693,0.682642523,0.832831432,0.459871356,0.807143772,0.335539166,0.75769389,0.523381138,0.720426264,0.67133433,0.966837618,0.481445376,1.002260228,0.272711738,1.00510375,0.135182842,0.995018595,0.002448304,0.000240445,-0.001977563,0.000193119,-0.007491946
D,0.798435933,1.004893121,0.507977666,0.954599072,0.303603198,0.840526721,0.286910289,0.718772313,0.388821988,0.612334055,0.232057004,0.518386687,0.099796295,0.283193771,0.042230451,0.132588365,0.009610666,0.004712526,0.501721563,0.491028575,0.479803549,0.278371685,0.546067418,0.403157094,0.565208435,0.520927843,0.756723249,0.511078666,0.77137014,0.32048731,0.782855988,0.429982971,0.754183383,0.534121997,0.99161014,0.56496698,1.001959311,0.427658495,0.957749032,0.487575573,0.894559602,0.569182782,-0.005862951,0.003368676,-0.00408572,9.24E-05
D,0.802204441,1.001603365,0.51748317,0.954408267,0.307569143,0.842722556,0.281232267,0.720134244,0.39023054,0.611270848,0.238527762,0.518548355,0.099885683,0.280126375,0.039463456,0.129118534,0.005394085,0.00225173,0.503705411,0.490978613,0.478795438,0.280493575,0.543157629,0.403000369,0.560881022,0.519715905,0.757118844,0.509521407,0.772574554,0.32042746,0.780537992,0.429031681,0.749579146,0.533370663,0.993779569,0.560923892,1.00414472,0.424936421,0.963076411,0.485069759,0.903602188,0.567195212,-0.002613544,-0.000599802,-0.00260514,-0.000198334
D,0.806484902,1.00332629,0.51458688,0.953211897,0.306101655,0.839470036,0.287135294,0.71908366,0.393842305,0.615018789,0.235313938,0.516690268,0.096805938,0.279259654,0.035808406,0.128516141,0.002911607,0.001377751,0.50587108,0.489385696,0.481460153,0.276810955,0.539925876,0.404696261,0.555131364,0.524257043,0.76412086,0.508157057,0.780019786,0.316869063,0.780275319,0.42999107,0.746611922,0.536080956,1.005266686,0.561243653,1.012048486,0.423609832,0.962821124,0.485621032,0.900001421,0.567929086,-0.001891971,-0.000443935,-0.002341628,-0.000944853
D,0.803674045,1.004079833,0.51546217,0.953227043,0.302776075,0.84093631,0.277479929,0.718920834,0.392350915,0.61074787,0.240758504,0.518023484,0.098758227,0.280671022,0.033677924,0.129812227,0.002912652,0.002548667,0.508491203,0.489915827,0.483206553,0.279947456,0.540445302,0.403348846,0.560864906,0.521340272,0.763480722,0.507533627,0.780288905,0.318476284,0.77973499,0.429424335,0.748916417,0.536074856,1.001832413,0.558126506,1.00826462,0.420958231,0.959473074,0.481832911,0.898312503,0.564967611,-0.001219273,-0.000351369,-0.000887871,0.000234962
D,0.813580239,1.000206885,0.527350961,0.956112674,0.310560671,0.847871196,0.277063971,0.725638898,0.385731632,0.612390421,0.236164145,0.520035765,0.096510169,0.282091691,0.034315449,0.131994387,0.001533613,0.00675175,0.504836409,0.491364138,0.479038082,0.280921073,0.544334725,0.404679528,0.56324465,0.52387225,0.761975223,0.508711752,0.777486409,0.320171384,0.780106531,0.431286728,0.745974397,0.538639201,1.002516969,0.559872899,1.007683009,0.423842221,0.959282339,0.484972884,0.893838334,0.569759404,4.41E-05,-0.000395238,-0.000448763,-0.000794262
D,0.797205126,1.006090568,0.515728925,0.955089179,0.309785791,0.845124196,0.284835094,0.724400722,0.392514719,0.612709728,0.237955557,0.518656104,0.099326881,0.285540894,0.037385992,0.134175656,0.010948078,0.00610614,0.503727062,0.49084717,0.493982057,0.285797342,0.551364383,0.409600383,0.565401954,0.527099672,0.754925908,0.50790273,0.781424136,0.322861894,0.782896918,0.435310851,0.748134201,0.54242306,0.984932564,0.557327006,1.00075531,0.423776439,0.959575653,0.487818245,0.90328464,0.573084247,0.000187159,0.000795901,0.000933766,-0.000730902
D,0.805045768,1.00656295,0.51443586,0.953865413,0.302759353,0.838964434,0.289647769,0.719588565,0.407480109,0.612965758,0.244644792,0.518157096,0.103626931,0.283845059,0.040028611,0.133511355,0.008748616,0.006691919,0.512446469,0.492649406,0.501485224,0.289591852,0.558366018,0.413196397,0.573734022,0.530546683,0.765088121,0.512087864,0.791282549,0.327803633,0.791882972,0.438652296,0.760162981,0.544952664,0.999182505,0.564243164,1.013399307,0.4294161,0.96977955,0.492616514,0.914920546,0.576843986,0.000156462,0.000717223,0.000665665,-0.00089547
D,0.792972874,1.005160213,0.509556848,0.95401995,0.301288295,0.841951802,0.28146218,0.721148345,0.400778178,0.614245909,0.237659145,0.517945338,0.10327767,0.282772698,0.04087077,0.131425523,0.012235281,0.003605669,0.505019935,0.492238629,0.492040686,0.289624743,0.546973357,0.417060762,0.56265331,0.534529456,0.757863225,0.511477443,0.784444964,0.328235292,0.784203194,0.441215418,0.75226593,0.545479447,0.989432876,0.563490527,1.005485019,0.431896314,0.960327252,0.497314439,0.904143978,0.579148362,-0.001111507,0.001413763,0.001239777,-0.000897944
D,0.79606085,1.000444008,0.505335455,0.946901948,0.294003839,0.830467085,0.284355268,0.711832576,0.408929694,0.61335178,0.240843159,0.513285414,0.102435491,0.278180018,0.040724663,0.12832517,0.009900341,0.001930293,0.510702682,0.489487133,0.491005257,0.2836405,0.546687296,0.410382354,0.563231586,0.528728569,0.765007646,0.5113773,0.785494138,0.323272246,0.787215455,0.435421317,0.756176361,0.540833202,1.0001158,0.56657583,1.010666312,0.430896411,0.963029104,0.494721656,0.903056315,0.577007078,-0.000980437,0.000372827,-0.000371933,0.001077592
D,0.782389393,1.004613695,0.49557955,0.953660547,0.28497743,0.840984484,0.269727524,0.724882711,0.387312171,0.623011707,0.226941775,0.521092359,0.091880589,0.283757662,0.032228653,0.132206353,0.006118356,0.005407904,0.495724299,0.49785772,0.481190303,0.296066848,0.536386882,0.42326584,0.552485427,0.54358616,0.751243173,0.518421584,0.775947257,0.333803845,0.775300326,0.44641517,0.745201842,0.553541163,0.989251542,0.571065659,1.000247276,0.436711082,0.952145511,0.502557734,0.895805045,0.58821958,-0.001021743,-0.00055635,0.001262486,-0.000366479
D,0.787531893,1.002506325,0.491348052,0.949988103,0.274602863,0.837860259,0.249911026,0.720889409,0.36267885,0.61840736,0.218178655,0.517442378,0.08222768,0.279558997,0.02649549,0.129903759,0.000480867,0.003907107,0.492144303,0.493535111,0.47363335,0.292087168,0.532162089,0.418386404,0.544513111,0.535574111,0.755649083,0.513269846,0.779417871,0.329505202,0.777513746,0.443692463,0.742763466,0.547709617,1.001268306,0.565774696,1.014074406,0.431398254,0.961490148,0.49816323,0.89735649,0.581727387,-0.001195669,0.001331091,0.001763642,9.42E-05
D,0.785301738,1.004010166,0.49027782,0.952615961,0.278024885,0.838298881,0.26632807,0.722586374,0.371794913,0.622299375,0.225130929,0.519017387,0.090599802,0.280890374,0.035069995,0.13064177,0.010304663,0.004091834,0.496389283,0.496094641,0.476592064,0.290404007,0.528949844,0.417349996,0.542566193,0.536677729,0.756165928,0.517580088,0.778118981,0.32904327,0.772828738,0.443397209,0.741118007,0.549160352,0.999040816,0.572249225,1.010879623,0.438749822,0.955875397,0.504739629,0.894710435,0.587634114,-0.000945151,-0.000714958,0.000966668,-0.000383228
D,0.770435333,1.000486402,0.481690301,0.940849,0.271780756,0.824376134,0.257588492,0.705164149,0.385974248,0.605842908,0.216638777,0.50763446,0.084746679,0.276282608,0.02661652,0.12705362,0.002406438,0.000958595,0.489360491,0.484814796,0.48137135,0.288278379,0.53712262,0.412074117,0.553160244,0.529196622,0.74807273,0.50573924,0.773279402,0.324956694,0.770987405,0.436467033,0.740073522,0.542103982,0.985974736,0.559078141,1.000407537,0.426893801,0.952514013,0.491666635,0.896502071,0.575254426,-0.001004815,0.000906348,0.001135349,-0.00126791
D,0.76988962,1.005680513,0.478727553,0.948016181,0.272305806,0.832391877,0.260784891,0.713098001,0.381882456,0.609432566,0.221771664,0.518949398,0.087395774,0.286043057,0.028963619,0.135280105,0.004776849,0.007189516,0.494860543,0.495075095,0.476492776,0.293683439,0.526312192,0.419967644,0.542475912,0.535614131,0.75331529,0.515062761,0.773438878,0.331818283,0.767769284,0.445763705,0.737235811,0.548753897,0.991315842,0.567219727,1.003199683,0.438237142,0.951211717,0.504240838,0.893583298,0.58450891,-0.000754237,-0.001170754,0.000484049,-0.001139641
D,0.775897604,1.006609214,0.481768863,0.950985498,0.271913233,0.835827445,0.261577552,0.718221233,0.377322452,0.613051491,0.222184087,0.518183833,0.085162848,0.2830279,0.028555964,0.132283106,0.004733448,0.004243767,0.497811009,0.495293144,0.484619141,0.298169602,0.533350555,0.425128227,0.543722233,0.53841043,0.759470765,0.515058531,0.782049475,0.330950243,0.774117591,0.444395441,0.741686754,0.546330765,1.00160948,0.567024941,1.011979009,0.438176058,0.957224134,0.50350522,0.898424605,0.582867177,-0.001022696,-0.002318084,0.00041014,-0.001173079
D,0.779774088,1.000238001,0.484291936,0.943258327,0.274414277,0.82632101,0.264029704,0.708539169,0.387304602,0.608287254,0.225812885,0.511306408,0.091827822,0.277246225,0.036797322,0.12726096,0.011919048,0.000495089,0.498646481,0.487791827,0.483213075,0.289423219,0.541582242,0.41428369,0.557642655,0.529640344,0.758008285,0.50778359,0.782119321,0.325198118,0.783071921,0.436768406,0.752206184,0.541517453,0.998088675,0.559943171,1.011463756,0.428096374,0.96596785,0.492894368,0.910305507,0.576090096,-0.000167787,-0.002155244,0.001051545,-0.000134289
G,1.006481314,1.001947191,0.704157664,0.939911131,0.426614059,0.818317883,0.181513162,0.766145313,0.001781263,0.731037836,0.483169384,0.380389615,0.345005925,0.099853031,0.181443465,0.026552261,0.049256174,0.002238788,0.581122492,0.341389898,0.354176686,0.124777877,0.318711188,0.364230512,0.3898834,0.505128285,0.704844597,0.338155126,0.493867171,0.123533105,0.445567654,0.353590231,0.514194345,0.504030197,0.842643795,0.379416072,0.653071984,0.221918916,0.568662773,0.374492274,0.61696401,0.509164371,0.006322563,0.000535905,0.007472277,-1.83E-05
G,1.000531419,1.00541687,0.701749128,0.94770981,0.422814161,0.824053446,0.179084835,0.774017788,0.000641615,0.737562225,0.485746054,0.387074085,0.348250884,0.102903548,0.185020275,0.029020241,0.053964773,0.004801341,0.582590892,0.352032003,0.354959015,0.131451561,0.311562674,0.368338017,0.379596223,0.510817301,0.703968823,0.349862507,0.488610519,0.133983907,0.436464467,0.366170906,0.50478713,0.518256642,0.840161546,0.390626975,0.648225483,0.228660947,0.562812977,0.381572633,0.611123393,0.517192159,0.001427293,-0.000754535,0.002182126,-0.001101375
G,1.007185239,1.00780151,0.704961862,0.947626477,0.427507828,0.825181053,0.185429701,0.774086135,0.006840948,0.737377621,0.493104678,0.388150488,0.356589474,0.101084187,0.193223071,0.027764911,0.061151988,0.005448705,0.58861815,0.352459113,0.360506086,0.134525799,0.318639784,0.370498203,0.387646234,0.512470563,0.70840363,0.349575043,0.491527557,0.135722206,0.441800132,0.366960753,0.511509739,0.51784588,0.843076108,0.390127999,0.650604134,0.232446353,0.568243112,0.388068858,0.618808348,0.524499575,0.002318203,-0.000101566,0.002167284,-0.000931621
G,1.004483636,1.006430206,0.700461089,0.946388092,0.424529232,0.823711548,0.182595153,0.773482971,0.004288232,0.740769577,0.489159029,0.392277069,0.347369009,0.102252655,0.184360447,0.026188583,0.054405383,0.000451508,0.584807439,0.354988441,0.356978345,0.130697975,0.314428813,0.36689373,0.381275974,0.510919571,0.705319988,0.350792351,0.488152404,0.130612488,0.438198944,0.362308884,0.507174648,0.516398544,0.83988742,0.390573616,0.648579783,0.228845825,0.564011076,0.380797615,0.612673802,0.517304001,0.001137614,-0.000165105,5.85E-05,0.001038045
G,1.002162471,1.007556198,0.703462138,0.951885498,0.425344698,0.829607666,0.180553841,0.781029327,0.000622952,0.746806458,0.486796292,0.386186073,0.346413699,0.112346008,0.184095729,0.034501465,0.054845983,0.001374252,0.583066825,0.349334839,0.359116352,0.129290016,0.313187686,0.370234726,0.37947123,0.513305557,0.702978076,0.348504684,0.489075285,0.136049927,0.434768157,0.368972443,0.501925902,0.520237473,0.834509416,0.39351178,0.644975893,0.242104614,0.562460813,0.393567741,0.613905473,0.524847839,-0.000237465,-0.003035605,0.001562893,-0.000302166
G,1.006593428,1.004956329,0.712305841,0.956905334,0.430045033,0.83293103,0.182885556,0.785037048,0.005019909,0.749070786,0.492399318,0.394957855,0.35698368,0.129898956,0.196205256,0.04676976,0.067119686,0.006803558,0.587485743,0.35135598,0.366649133,0.133370865,0.323105674,0.372298096,0.392040748,0.518149612,0.70927272,0.346556099,0.49717526,0.140082481,0.445581334,0.370436943,0.516106351,0.51511441,0.846160656,0.389204796,0.654888532,0.238808716,0.573760113,0.390422333,0.628664672,0.518747681,0.001369357,-0.002396703,0.006756902,0.001003116
G,1.003888487,1.003831711,0.708573844,0.951247711,0.426701786,0.821590729,0.183612678,0.772061844,0.004485851,0.741891785,0.495206178,0.383927689,0.351168742,0.103973732,0.186013316,0.027759171,0.053760965,0.000931244,0.593356009,0.348414726,0.36319028,0.127522812,0.319764174,0.365482903,0.389581578,0.51080307,0.71752819,0.346853752,0.496490944,0.133290176,0.447053924,0.366165543,0.517457802,0.517311325,0.856607685,0.389223785,0.661099208,0.225593872,0.57897955,0.37793705,0.630135806,0.513444366,0.001419663,-0.000676692,0.00586307,0.000124931
G,1.006830172,1.005152359,0.708438145,0.951104889,0.425459534,0.822111893,0.182447594,0.771423035,0.003840556,0.743071899,0.491783724,0.387359543,0.351159715,0.104860191,0.189088661,0.027696228,0.058534579,0.001472435,0.589355236,0.35096035,0.363113403,0.128438797,0.320152923,0.366166229,0.388587136,0.510817719,0.713690488,0.347580566,0.496458039,0.131236305,0.446768841,0.364559479,0.516129064,0.517818985,0.854161037,0.387652283,0.659372403,0.225293694,0.577130733,0.377325821,0.628321932,0.513690414,-0.000622034,0.002637327,-0.000603497,0.00152123
G,1.004029718,1.006235199,0.708758755,0.953418655,0.428062264,0.823209381,0.185756188,0.772114258,0.005914179,0.743157959,0.494269684,0.384619255,0.353576078,0.103460579,0.188530725,0.027030869,0.056880281,0.001071892,0.592189177,0.349473419,0.364788085,0.130016022,0.318471545,0.364770966,0.386972442,0.508431396,0.715404773,0.346977577,0.496870958,0.13519722,0.446046669,0.365678253,0.516712334,0.516481628,0.854405061,0.387297287,0.660527586,0.22843235,0.579322873,0.380511284,0.632040825,0.515678482,-0.001541197,0.002273798,-0.001197457,0.001906008
G,1.004617356,1.007282562,0.707239573,0.955883484,0.423494237,0.825223999,0.180476473,0.774655991,0.000485369,0.744135284,0.497335711,0.394167175,0.353517838,0.109801521,0.188823088,0.032811508,0.056703815,0.007712212,0.595694622,0.35842144,0.360866518,0.136818504,0.313089036,0.366683044,0.38084068,0.514654694,0.717800752,0.354913368,0.492848345,0.13921833,0.442398246,0.365729866,0.513629127,0.519751205,0.854864281,0.392778091,0.656642419,0.23065033,0.57463196,0.382196083,0.625620776,0.521933823,0.00014919,0.000898659,0.000602365,0.001765877
G,1.006940049,1.006632996,0.713046382,0.954845505,0.4287502,0.824668732,0.184030914,0.77263588,0.003002108,0.7397966,0.501002913,0.394456482,0.356113375,0.10671299,0.188678096,0.030358467,0.056181042,0.007096405,0.60025312,0.358857918,0.36252324,0.135556908,0.313841248,0.367712669,0.383882317,0.515378876,0.72334313,0.355205879,0.494893529,0.136682777,0.443700292,0.36495121,0.517330698,0.519560089,0.861893228,0.392652664,0.660549105,0.229024239,0.578193019,0.381932755,0.631711168,0.522807922,-0.001550853,0.000385582,-0.000569522,0.001464576
G,1.007462663,1.000469543,0.715401811,0.945484344,0.434637451,0.816989624,0.189522611,0.759951584,0.004749826,0.724725754,0.498615206,0.390404694,0.357700876,0.098600723,0.193034774,0.021687843,0.062461207,0.00011058,0.597352483,0.356822807,0.363750399,0.128932487,0.315232732,0.36081897,0.38273292,0.505629303,0.720690155,0.35286338,0.497438812,0.129312088,0.446474457,0.355838387,0.516858849,0.510777313,0.860197742,0.388179276,0.657998246,0.223126518,0.576109021,0.375571205,0.627696345,0.516485397,-0.00087148,0.000581861,0.00104475,0.001832992
